Complex1	sucrase-isomaltase dimer	plasma membrane	Reactome DB_ID: 189082	Complex2	
Complex514	G(q) alpha 11/14/15/Q:GDP	plasma membrane	Reactome DB_ID: 749499	Protein1750	
Complex514	G(q) alpha 11/14/15/Q:GDP	plasma membrane	Reactome DB_ID: 749499	SmallMolecule966	
Complex515	G(q) alpha 11/14/15/Q:G beta:G gamma	plasma membrane	Reactome DB_ID: 399987	Complex513	
Complex515	G(q) alpha 11/14/15/Q:G beta:G gamma	plasma membrane	Reactome DB_ID: 399987	Complex516	
Complex516	G(q) alpha 11/14/15/Q:GTP	plasma membrane	Reactome DB_ID: 400008	Protein1750	
Complex516	G(q) alpha 11/14/15/Q:GTP	plasma membrane	Reactome DB_ID: 400008	SmallMolecule967	
Complex517	PLC beta1/2/3:G(q) alpha:GTP	plasma membrane	Reactome DB_ID: 400011	Protein1755	
Complex517	PLC beta1/2/3:G(q) alpha:GTP	plasma membrane	Reactome DB_ID: 400011	Complex516	
Complex518	Protein Kinase C, alpha type: DAG	plasma membrane	Reactome DB_ID: 422275	Protein1757	
Complex518	Protein Kinase C, alpha type: DAG	plasma membrane	Reactome DB_ID: 422275	SmallMolecule968	
Complex519	FFAR1:fatty acid	plasma membrane	Reactome DB_ID: 400420	SmallMolecule975	
Complex519	FFAR1:fatty acid	plasma membrane	Reactome DB_ID: 400420	Protein1760	
Complex52	pyruvate kinase M2 complex	cytosol	Reactome DB_ID: 71668	SmallMolecule49	
Complex52	pyruvate kinase M2 complex	cytosol	Reactome DB_ID: 71668	SmallMolecule45	
Complex52	pyruvate kinase M2 complex	cytosol	Reactome DB_ID: 71668	Protein94	
Complex520	GLP-1R: Heterotrimeric G(s): GDP	plasma membrane	Reactome DB_ID: 422314	Complex503	
Complex520	GLP-1R: Heterotrimeric G(s): GDP	plasma membrane	Reactome DB_ID: 422314	Complex521	
Complex520	GLP-1R: Heterotrimeric G(s): GDP	plasma membrane	Reactome DB_ID: 422314	Protein1764	
Complex521	G-protein alpha (s):GDP	plasma membrane	Reactome DB_ID: 164333	Protein1765	
Complex521	G-protein alpha (s):GDP	plasma membrane	Reactome DB_ID: 164333	SmallMolecule966	
Complex522	GLP-1: GLP-1R: Heterotrimeric G(s): GDP	plasma membrane	Reactome DB_ID: 422310	Complex503	
Complex522	GLP-1: GLP-1R: Heterotrimeric G(s): GDP	plasma membrane	Reactome DB_ID: 422310	Complex521	
Complex522	GLP-1: GLP-1R: Heterotrimeric G(s): GDP	plasma membrane	Reactome DB_ID: 422310	Complex523	
Complex523	GLP-1:GLP-1R	plasma membrane	Reactome DB_ID: 381656	Protein1766	
Complex523	GLP-1:GLP-1R	plasma membrane	Reactome DB_ID: 381656	Protein1764	
Complex524	GLP-1: GLP-1R: Heterotrimeric G(s): GTP	plasma membrane	Reactome DB_ID: 422311	Complex503	
Complex524	GLP-1: GLP-1R: Heterotrimeric G(s): GTP	plasma membrane	Reactome DB_ID: 422311	Complex525	
Complex524	GLP-1: GLP-1R: Heterotrimeric G(s): GTP	plasma membrane	Reactome DB_ID: 422311	Complex523	
Complex525	G-protein alpha (s):GTP	plasma membrane	Reactome DB_ID: 164358	Protein1765	
Complex525	G-protein alpha (s):GTP	plasma membrane	Reactome DB_ID: 164358	SmallMolecule967	
Complex526	G-alpha(s):GTP:G-beta:G-gamma	plasma membrane	Reactome DB_ID: 422322	Complex503	
Complex526	G-alpha(s):GTP:G-beta:G-gamma	plasma membrane	Reactome DB_ID: 422322	Complex525	
Complex527	Activated Adenylate Cyclase	plasma membrane	Reactome DB_ID: 422306	Protein1769	
Complex527	Activated Adenylate Cyclase	plasma membrane	Reactome DB_ID: 422306	Complex525	
Complex528	PKA:AKAP79:IQGAP1 Complex	plasma membrane	Reactome DB_ID: 381635	Complex529	
Complex528	PKA:AKAP79:IQGAP1 Complex	plasma membrane	Reactome DB_ID: 381635	Protein1776	
Complex528	PKA:AKAP79:IQGAP1 Complex	plasma membrane	Reactome DB_ID: 381635	Protein1777	
Complex529	PKA tetramer	cytosol	Reactome DB_ID: 111922	Protein113	
Complex529	PKA tetramer	cytosol	Reactome DB_ID: 111922	Protein1771	
Complex53	pyruvate kinase complex, liver and RBC	cytosol	Reactome DB_ID: 70098	SmallMolecule49	
Complex53	pyruvate kinase complex, liver and RBC	cytosol	Reactome DB_ID: 70098	Protein95	
Complex53	pyruvate kinase complex, liver and RBC	cytosol	Reactome DB_ID: 70098	SmallMolecule45	
Complex530	cAMP:PKA:AKAP79:IQGAP1 Complex	plasma membrane	Reactome DB_ID: 381615	Protein1776	
Complex530	cAMP:PKA:AKAP79:IQGAP1 Complex	plasma membrane	Reactome DB_ID: 381615	Protein1777	
Complex530	cAMP:PKA:AKAP79:IQGAP1 Complex	plasma membrane	Reactome DB_ID: 381615	Complex531	
Complex531	cAMP:PKA regulatory subunit	cytosol	Reactome DB_ID: 111923	Protein1771	
Complex531	cAMP:PKA regulatory subunit	cytosol	Reactome DB_ID: 111923	SmallMolecule50	
Complex533	IP3-gated Ca-channel type 1	endoplasmic reticulum membrane	Reactome DB_ID: 112288	Protein1784	
Complex534	IP3-gated Ca-channel type 2	endoplasmic reticulum membrane	Reactome DB_ID: 112290	Protein1785	
Complex535	IP3-gated Ca-channel type 3	endoplasmic reticulum membrane	Reactome DB_ID: 112292	Protein1786	
Complex537	IP3-gated Ca-channel type 1 (open)	endoplasmic reticulum membrane	Reactome DB_ID: 112287	SmallMolecule173	
Complex537	IP3-gated Ca-channel type 1 (open)	endoplasmic reticulum membrane	Reactome DB_ID: 112287	Protein1784	
Complex538	IP3-gated Ca-channel type 2 (open)	endoplasmic reticulum membrane	Reactome DB_ID: 112289	Protein1785	
Complex538	IP3-gated Ca-channel type 2 (open)	endoplasmic reticulum membrane	Reactome DB_ID: 112289	SmallMolecule173	
Complex539	IP3-gated Ca-channel type 3 (open)	endoplasmic reticulum membrane	Reactome DB_ID: 112291	Protein1786	
Complex539	IP3-gated Ca-channel type 3 (open)	endoplasmic reticulum membrane	Reactome DB_ID: 112291	SmallMolecule173	
Complex54	pyruvate carboxylase holoenzyme	mitochondrial matrix	Reactome DB_ID: 70499	Protein98	
Complex54	pyruvate carboxylase holoenzyme	mitochondrial matrix	Reactome DB_ID: 70499	SmallMolecule60	
Complex54	pyruvate carboxylase holoenzyme	mitochondrial matrix	Reactome DB_ID: 70499	SmallMolecule59	
Complex540	Epac1:cAMP Complex	plasma membrane	Reactome DB_ID: 381702	Protein1787	
Complex540	Epac1:cAMP Complex	plasma membrane	Reactome DB_ID: 381702	SmallMolecule980	
Complex541	RAPGEF4:cAMP Complex	plasma membrane	Reactome DB_ID: 381680	SmallMolecule980	
Complex541	RAPGEF4:cAMP Complex	plasma membrane	Reactome DB_ID: 381680	Protein1788	
Complex542	Rap1-GDP	plasma membrane	Reactome DB_ID: 354074	Protein1789	
Complex542	Rap1-GDP	plasma membrane	Reactome DB_ID: 354074	SmallMolecule966	
Complex543	Rap1-GTP	plasma membrane	Reactome DB_ID: 354126	Protein1789	
Complex543	Rap1-GTP	plasma membrane	Reactome DB_ID: 354126	SmallMolecule967	
Complex546	ADP/ATP translocase 1 homodimer	mitochondrial inner membrane	Reactome DB_ID: 77445	Protein1792	
Complex547	ADP/ATP translocase 2 homodimer	mitochondrial inner membrane	Reactome DB_ID: 77447	Protein1793	
Complex548	ADP/ATP translocase 3 homodimer	mitochondrial inner membrane	Reactome DB_ID: 77449	Protein1794	
Complex549	Inward Rectifying Potassium Channel (open)	plasma membrane	Reactome DB_ID: 265734	Protein1795	
Complex549	Inward Rectifying Potassium Channel (open)	plasma membrane	Reactome DB_ID: 265734	Protein1796	
Complex55	malate dehydrogenase 2 dimer	mitochondrial matrix	Reactome DB_ID: 198511	Protein99	
Complex550	Inward Rectifying Potassium Channel (closed)	plasma membrane	Reactome DB_ID: 265746	Complex551	
Complex550	Inward Rectifying Potassium Channel (closed)	plasma membrane	Reactome DB_ID: 265746	Protein1795	
Complex551	SUR1-ATP Complex	plasma membrane	Reactome DB_ID: 265692	SmallMolecule21	
Complex551	SUR1-ATP Complex	plasma membrane	Reactome DB_ID: 265692	Protein1796	
Complex553	Voltage-gated Calcium Channel, P/Q-type 2.1	plasma membrane	Reactome DB_ID: 265601	Protein1741	
Complex553	Voltage-gated Calcium Channel, P/Q-type 2.1	plasma membrane	Reactome DB_ID: 265601	Protein1742	
Complex553	Voltage-gated Calcium Channel, P/Q-type 2.1	plasma membrane	Reactome DB_ID: 265601	Protein1797	
Complex554	Voltage-gated Calcium Channel, R-type 2.3	plasma membrane	Reactome DB_ID: 265728	Protein1741	
Complex554	Voltage-gated Calcium Channel, R-type 2.3	plasma membrane	Reactome DB_ID: 265728	Protein1742	
Complex554	Voltage-gated Calcium Channel, R-type 2.3	plasma membrane	Reactome DB_ID: 265728	Protein1798	
Complex555	IP3 receptor homotetramer	endoplasmic reticulum membrane	Reactome DB_ID: 169686	Protein1799	
Complex556	IP3 receptor:IP3 complex	endoplasmic reticulum membrane	Reactome DB_ID: 169696	Complex555	
Complex556	IP3 receptor:IP3 complex	endoplasmic reticulum membrane	Reactome DB_ID: 169696	SmallMolecule173	
Complex557	STX1A:STXBP1	plasma membrane	Reactome DB_ID: 265191	Protein1803	
Complex557	STX1A:STXBP1	plasma membrane	Reactome DB_ID: 265191	Protein1802	
Complex558	Insulin:Zinc:Calcium Complex in docked granule	secretory granule lumen	Reactome DB_ID: 386977	Complex559	
Complex558	Insulin:Zinc:Calcium Complex in docked granule	secretory granule lumen	Reactome DB_ID: 386977	SmallMolecule981	
Complex558	Insulin:Zinc:Calcium Complex in docked granule	secretory granule lumen	Reactome DB_ID: 386977	SmallMolecule982	
Complex559	Insulin	secretory granule lumen	Reactome DB_ID: 264998	Protein1806	
Complex559	Insulin	secretory granule lumen	Reactome DB_ID: 264998	Protein1807	
Complex56	malate dehydrogenase 1 dimer	cytosol	Reactome DB_ID: 198437	Protein101	
Complex560	Insulin-Zinc-Calcium Complex	extracellular region	Reactome DB_ID: 265168	Complex561	
Complex560	Insulin-Zinc-Calcium Complex	extracellular region	Reactome DB_ID: 265168	SmallMolecule277	
Complex560	Insulin-Zinc-Calcium Complex	extracellular region	Reactome DB_ID: 265168	SmallMolecule623	
Complex561	insulin	extracellular region	Reactome DB_ID: 74674	Protein1808	
Complex561	insulin	extracellular region	Reactome DB_ID: 74674	Protein1809	
Complex562	SNARE Complex	plasma membrane	Reactome DB_ID: 265202	Protein1803	
Complex562	SNARE Complex	plasma membrane	Reactome DB_ID: 265202	Protein1801	
Complex562	SNARE Complex	plasma membrane	Reactome DB_ID: 265202	Protein1805	
Complex562	SNARE Complex	plasma membrane	Reactome DB_ID: 265202	Protein1804	
Complex562	SNARE Complex	plasma membrane	Reactome DB_ID: 265202	SmallMolecule175	
Complex563	Core SNARE Complex	plasma membrane	Reactome DB_ID: 387383	Protein1803	
Complex563	Core SNARE Complex	plasma membrane	Reactome DB_ID: 387383	Protein1805	
Complex564	Glucagon:GCGR	plasma membrane	Reactome DB_ID: 163627	Protein1811	
Complex564	Glucagon:GCGR	plasma membrane	Reactome DB_ID: 163627	Protein1812	
Complex565	G-protein with G(s) alpha:GDP	plasma membrane	Reactome DB_ID: 164384	Complex521	
Complex565	G-protein with G(s) alpha:GDP	plasma membrane	Reactome DB_ID: 164384	Complex566	
Complex566	G-beta:G-gamma dimer	plasma membrane	Reactome DB_ID: 164386	Protein1814	
Complex566	G-beta:G-gamma dimer	plasma membrane	Reactome DB_ID: 164386	Protein1813	
Complex567	Adenylate cyclase (Mg2+ cofactor)	plasma membrane	Reactome DB_ID: 170665	Protein1815	
Complex567	Adenylate cyclase (Mg2+ cofactor)	plasma membrane	Reactome DB_ID: 170665	SmallMolecule922	
Complex568	Gs-activated adenylate cyclase	plasma membrane	Reactome DB_ID: 163622	Complex525	
Complex568	Gs-activated adenylate cyclase	plasma membrane	Reactome DB_ID: 163622	Complex567	
Complex569	Inactive PP2A-ABdeltaC complex	cytosol	Reactome DB_ID: 165992	Protein68	
Complex569	Inactive PP2A-ABdeltaC complex	cytosol	Reactome DB_ID: 165992	Protein74	
Complex569	Inactive PP2A-ABdeltaC complex	cytosol	Reactome DB_ID: 165992	Protein71	
Complex57	GOT2 dimer	mitochondrial matrix	Reactome DB_ID: 70594	Protein102	
Complex570	AMPK heterotrimer (inactive)	nucleoplasm	Reactome DB_ID: 163679	Protein1831	
Complex570	AMPK heterotrimer (inactive)	nucleoplasm	Reactome DB_ID: 163679	Protein1830	
Complex570	AMPK heterotrimer (inactive)	nucleoplasm	Reactome DB_ID: 163679	Protein1832	
Complex571	AMPK heterotrimer:AMP	nucleoplasm	Reactome DB_ID: 163747	Protein1831	
Complex571	AMPK heterotrimer:AMP	nucleoplasm	Reactome DB_ID: 163747	Complex572	
Complex571	AMPK heterotrimer:AMP	nucleoplasm	Reactome DB_ID: 163747	Protein1832	
Complex572	AMPK gamma2:AMP	nucleoplasm	Reactome DB_ID: 164188	SmallMolecule983	
Complex572	AMPK gamma2:AMP	nucleoplasm	Reactome DB_ID: 164188	Protein1830	
Complex573	Activated AMPK heterotrimer	nucleoplasm	Reactome DB_ID: 163736	Protein1831	
Complex573	Activated AMPK heterotrimer	nucleoplasm	Reactome DB_ID: 163736	Complex572	
Complex573	Activated AMPK heterotrimer	nucleoplasm	Reactome DB_ID: 163736	Protein1833	
Complex574	PP2A-ABdeltaC complex	nucleoplasm	Reactome DB_ID: 165970	Protein1839	
Complex574	PP2A-ABdeltaC complex	nucleoplasm	Reactome DB_ID: 165970	Protein1836	
Complex574	PP2A-ABdeltaC complex	nucleoplasm	Reactome DB_ID: 165970	Protein1840	
Complex575	ChREBP:MLX	nucleoplasm	Reactome DB_ID: 163700	Protein1822	
Complex575	ChREBP:MLX	nucleoplasm	Reactome DB_ID: 163700	Protein1843	
Complex576	palmitoylated, myristoylated eNOS dimer	plasma membrane	Reactome DB_ID: 203639	Protein1849	
Complex576	palmitoylated, myristoylated eNOS dimer	plasma membrane	Reactome DB_ID: 203639	SmallMolecule816	
Complex576	palmitoylated, myristoylated eNOS dimer	plasma membrane	Reactome DB_ID: 203639	SmallMolecule986	
Complex576	palmitoylated, myristoylated eNOS dimer	plasma membrane	Reactome DB_ID: 203639	SmallMolecule987	
Complex576	palmitoylated, myristoylated eNOS dimer	plasma membrane	Reactome DB_ID: 203639	SmallMolecule451	
Complex577	eNOS:Caveolin-1	plasma membrane	Reactome DB_ID: 202128	Complex576	
Complex577	eNOS:Caveolin-1	plasma membrane	Reactome DB_ID: 202128	Protein1850	
Complex578	Ca(4)CaM	cytosol	Reactome DB_ID: 74294	SmallMolecule88	
Complex578	Ca(4)CaM	cytosol	Reactome DB_ID: 74294	Protein160	
Complex579	eNOS:Caveolin-1:CaM	plasma membrane	Reactome DB_ID: 202116	Complex580	
Complex579	eNOS:Caveolin-1:CaM	plasma membrane	Reactome DB_ID: 202116	Complex577	
Complex58	SLC25A11 homodimer	mitochondrial inner membrane	Reactome DB_ID: 376856	Protein103	
Complex580	Ca(4)CaM	plasma membrane	Reactome DB_ID: 534997	Protein1851	
Complex580	Ca(4)CaM	plasma membrane	Reactome DB_ID: 534997	SmallMolecule175	
Complex581	eNOS:Caveolin-1:CaM:HSP90	plasma membrane	Reactome DB_ID: 202130	Complex580	
Complex581	eNOS:Caveolin-1:CaM:HSP90	plasma membrane	Reactome DB_ID: 202130	Complex577	
Complex581	eNOS:Caveolin-1:CaM:HSP90	plasma membrane	Reactome DB_ID: 202130	Protein1853	
Complex582	eNOS:CaM:HSP90	plasma membrane	Reactome DB_ID: 202105	Complex580	
Complex582	eNOS:CaM:HSP90	plasma membrane	Reactome DB_ID: 202105	Complex576	
Complex582	eNOS:CaM:HSP90	plasma membrane	Reactome DB_ID: 202105	Protein1853	
Complex583	eNOS:CaM:HSP90:p-AKT1	plasma membrane	Reactome DB_ID: 202113	Complex582	
Complex583	eNOS:CaM:HSP90:p-AKT1	plasma membrane	Reactome DB_ID: 202113	Protein1855	
Complex584	p-S1177-eNOS:CaM:HSP90:p-AKT1	plasma membrane	Reactome DB_ID: 202121	Protein1852	
Complex584	p-S1177-eNOS:CaM:HSP90:p-AKT1	plasma membrane	Reactome DB_ID: 202121	Protein1854	
Complex584	p-S1177-eNOS:CaM:HSP90:p-AKT1	plasma membrane	Reactome DB_ID: 202121	Complex585	
Complex584	p-S1177-eNOS:CaM:HSP90:p-AKT1	plasma membrane	Reactome DB_ID: 202121	Complex578	
Complex585	p-S1177-eNOS dimer	plasma membrane	Reactome DB_ID: 203564	Protein1856	
Complex585	p-S1177-eNOS dimer	plasma membrane	Reactome DB_ID: 203564	SmallMolecule816	
Complex585	p-S1177-eNOS dimer	plasma membrane	Reactome DB_ID: 203564	SmallMolecule986	
Complex585	p-S1177-eNOS dimer	plasma membrane	Reactome DB_ID: 203564	SmallMolecule987	
Complex585	p-S1177-eNOS dimer	plasma membrane	Reactome DB_ID: 203564	SmallMolecule988	
Complex585	p-S1177-eNOS dimer	plasma membrane	Reactome DB_ID: 203564	SmallMolecule451	
Complex586	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH4	plasma membrane	Reactome DB_ID: 1497830	Protein1852	
Complex586	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH4	plasma membrane	Reactome DB_ID: 1497830	Protein1854	
Complex586	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH4	plasma membrane	Reactome DB_ID: 1497830	SmallMolecule988	
Complex586	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH4	plasma membrane	Reactome DB_ID: 1497830	Complex585	
Complex586	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH4	plasma membrane	Reactome DB_ID: 1497830	Complex578	
Complex587	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH2	plasma membrane	Reactome DB_ID: 1497889	Protein1852	
Complex587	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH2	plasma membrane	Reactome DB_ID: 1497889	Protein1854	
Complex587	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH2	plasma membrane	Reactome DB_ID: 1497889	Complex585	
Complex587	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH2	plasma membrane	Reactome DB_ID: 1497889	Complex578	
Complex587	p-S1177-eNOS:CaM:HSP90:p-AKT1:BH2	plasma membrane	Reactome DB_ID: 1497889	SmallMolecule993	
Complex588	myristoylated eNOS dimer	cytosol	Reactome DB_ID: 203619	SmallMolecule816	
Complex588	myristoylated eNOS dimer	cytosol	Reactome DB_ID: 203619	SmallMolecule986	
Complex588	myristoylated eNOS dimer	cytosol	Reactome DB_ID: 203619	SmallMolecule987	
Complex588	myristoylated eNOS dimer	cytosol	Reactome DB_ID: 203619	SmallMolecule988	
Complex588	myristoylated eNOS dimer	cytosol	Reactome DB_ID: 203619	SmallMolecule451	
Complex588	myristoylated eNOS dimer	cytosol	Reactome DB_ID: 203619	Protein1846	
Complex589	APT1 homodimer	cytosol	Reactome DB_ID: 203655	Protein1857	
Complex59	GOT1 dimer	cytosol	Reactome DB_ID: 70579	Protein107	
Complex59	GOT1 dimer	cytosol	Reactome DB_ID: 70579	SmallMolecule74	
Complex590	myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203969	SmallMolecule816	
Complex590	myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203969	Protein1858	
Complex590	myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203969	SmallMolecule986	
Complex590	myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203969	SmallMolecule987	
Complex590	myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203969	SmallMolecule988	
Complex590	myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203969	SmallMolecule451	
Complex591	eNOS:NOSIP	plasma membrane	Reactome DB_ID: 203595	Protein1859	
Complex591	eNOS:NOSIP	plasma membrane	Reactome DB_ID: 203595	Complex576	
Complex592	eNOS:NOSIP	Golgi membrane	Reactome DB_ID: 203623	Complex593	
Complex592	eNOS:NOSIP	Golgi membrane	Reactome DB_ID: 203623	Protein1860	
Complex593	palmitoylated, myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203808	SmallMolecule816	
Complex593	palmitoylated, myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203808	SmallMolecule986	
Complex593	palmitoylated, myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203808	SmallMolecule987	
Complex593	palmitoylated, myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203808	SmallMolecule988	
Complex593	palmitoylated, myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203808	SmallMolecule451	
Complex593	palmitoylated, myristoylated eNOS dimer	Golgi membrane	Reactome DB_ID: 203808	Protein1847	
Complex594	NOSTRIN homotrimer	plasma membrane	Reactome DB_ID: 203678	Protein1861	
Complex595	eNOS:Caveolin-1:NOSTRIN complex	plasma membrane	Reactome DB_ID: 203758	Complex594	
Complex595	eNOS:Caveolin-1:NOSTRIN complex	plasma membrane	Reactome DB_ID: 203758	Complex577	
Complex596	eNOS:Caveolin-1:NOSTRIN:Dynamin-2	plasma membrane	Reactome DB_ID: 203696	Complex594	
Complex596	eNOS:Caveolin-1:NOSTRIN:Dynamin-2	plasma membrane	Reactome DB_ID: 203696	Protein1862	
Complex596	eNOS:Caveolin-1:NOSTRIN:Dynamin-2	plasma membrane	Reactome DB_ID: 203696	Complex576	
Complex596	eNOS:Caveolin-1:NOSTRIN:Dynamin-2	plasma membrane	Reactome DB_ID: 203696	Protein1850	
Complex597	eNOS:Caveolin-1:NOSTRIN:dynamin-2:N-WASP	plasma membrane	Reactome DB_ID: 203629	Complex594	
Complex597	eNOS:Caveolin-1:NOSTRIN:dynamin-2:N-WASP	plasma membrane	Reactome DB_ID: 203629	Protein1862	
Complex597	eNOS:Caveolin-1:NOSTRIN:dynamin-2:N-WASP	plasma membrane	Reactome DB_ID: 203629	Complex576	
Complex597	eNOS:Caveolin-1:NOSTRIN:dynamin-2:N-WASP	plasma membrane	Reactome DB_ID: 203629	Protein1850	
Complex597	eNOS:Caveolin-1:NOSTRIN:dynamin-2:N-WASP	plasma membrane	Reactome DB_ID: 203629	Protein1864	
Complex598	eNOS:Caveolin-1:NOSTRIN:dynamin-2:N-WASP	endocytic vesicle membrane	Reactome DB_ID: 203648	Complex599	
Complex598	eNOS:Caveolin-1:NOSTRIN:dynamin-2:N-WASP	endocytic vesicle membrane	Reactome DB_ID: 203648	Complex600	
Complex598	eNOS:Caveolin-1:NOSTRIN:dynamin-2:N-WASP	endocytic vesicle membrane	Reactome DB_ID: 203648	Protein1869	
Complex598	eNOS:Caveolin-1:NOSTRIN:dynamin-2:N-WASP	endocytic vesicle membrane	Reactome DB_ID: 203648	Protein1865	
Complex599	NOSTRIN homotrimer	endocytic vesicle membrane	Reactome DB_ID: 535013	Protein1866	
Complex600	eNOS:Caveolin-1	endocytic vesicle membrane	Reactome DB_ID: 535005	Complex601	
Complex600	eNOS:Caveolin-1	endocytic vesicle membrane	Reactome DB_ID: 535005	Protein1867	
Complex601	palmitoylated, myristoylated eNOS dimer	endocytic vesicle membrane	Reactome DB_ID: 535006	SmallMolecule816	
Complex601	palmitoylated, myristoylated eNOS dimer	endocytic vesicle membrane	Reactome DB_ID: 535006	SmallMolecule986	
Complex601	palmitoylated, myristoylated eNOS dimer	endocytic vesicle membrane	Reactome DB_ID: 535006	SmallMolecule987	
Complex601	palmitoylated, myristoylated eNOS dimer	endocytic vesicle membrane	Reactome DB_ID: 535006	SmallMolecule988	
Complex601	palmitoylated, myristoylated eNOS dimer	endocytic vesicle membrane	Reactome DB_ID: 535006	SmallMolecule451	
Complex601	palmitoylated, myristoylated eNOS dimer	endocytic vesicle membrane	Reactome DB_ID: 535006	Protein1868	
Complex602	GCH1 decamer	cytosol	Reactome DB_ID: 1474144	Complex603	
Complex603	GCH1 dimer	cytosol	Reactome DB_ID: 1474143	Protein1870	
Complex604	2GCHFR:GCH1	cytosol	Reactome DB_ID: 1474149	Complex605	
Complex604	2GCHFR:GCH1	cytosol	Reactome DB_ID: 1474149	Complex602	
Complex605	GCHFR pentamer	cytosol	Reactome DB_ID: 1474155	Protein1871	
Complex606	PTPS hexamer	cytosol	Reactome DB_ID: 1497879	Protein1872	
Complex607	p-PTPS hexamer	cytosol	Reactome DB_ID: 1475058	SmallMolecule816	
Complex607	p-PTPS hexamer	cytosol	Reactome DB_ID: 1475058	Protein1873	
Complex608	SPR dimer	cytosol	Reactome DB_ID: 1497791	Protein1875	
Complex609	p-SPR dimer	cytosol	Reactome DB_ID: 1497817	Protein1876	
Complex61	FBP1 tetramer	cytosol	Reactome DB_ID: 70477	Protein111	
Complex61	FBP1 tetramer	cytosol	Reactome DB_ID: 70477	SmallMolecule45	
Complex610	DHFR dimer	cytosol	Reactome DB_ID: 1497822	Protein1877	
Complex612	lactate dehydrogenase A2B2 complex	cytosol	Reactome DB_ID: 70513	Protein1878	
Complex612	lactate dehydrogenase A2B2 complex	cytosol	Reactome DB_ID: 70513	Protein1879	
Complex613	lactate dehydrogenase A3B complex	cytosol	Reactome DB_ID: 70504	Protein1878	
Complex613	lactate dehydrogenase A3B complex	cytosol	Reactome DB_ID: 70504	Protein1879	
Complex614	lactate dehydrogenase A4 complex	cytosol	Reactome DB_ID: 70508	Protein1879	
Complex615	lactate dehydrogenase AB3 complex	cytosol	Reactome DB_ID: 70506	Protein1878	
Complex615	lactate dehydrogenase AB3 complex	cytosol	Reactome DB_ID: 70506	Protein1879	
Complex616	lactate dehydrogenase B4 complex	cytosol	Reactome DB_ID: 70516	Protein1878	
Complex617	Basigin bound to MCTs	plasma membrane	Reactome DB_ID: 204396	Complex618	
Complex617	Basigin bound to MCTs	plasma membrane	Reactome DB_ID: 204396	Protein1883	
Complex619	MCT1 homodimer	plasma membrane	Reactome DB_ID: 374001	Protein1880	
Complex62	FBP2 tetramer	cytosol	Reactome DB_ID: 2267351	Protein112	
Complex62	FBP2 tetramer	cytosol	Reactome DB_ID: 2267351	SmallMolecule45	
Complex620	MCT3 homodimer	plasma membrane	Reactome DB_ID: 374006	Protein1881	
Complex621	MCT4 homodimer	plasma membrane	Reactome DB_ID: 374004	Protein1882	
Complex622	MPC1:MPC2	mitochondrial inner membrane	Reactome DB_ID: 2512902	Protein1884	
Complex622	MPC1:MPC2	mitochondrial inner membrane	Reactome DB_ID: 2512902	Protein1885	
Complex623	pyruvate dehydrogenase complex	mitochondrial matrix	Reactome DB_ID: 70070	Complex625	
Complex623	pyruvate dehydrogenase complex	mitochondrial matrix	Reactome DB_ID: 70070	Complex624	
Complex623	pyruvate dehydrogenase complex	mitochondrial matrix	Reactome DB_ID: 70070	Complex626	
Complex623	pyruvate dehydrogenase complex	mitochondrial matrix	Reactome DB_ID: 70070	Protein1888	
Complex624	pyruvate dehydrogenase E1 complex	mitochondrial matrix	Reactome DB_ID: 69968	Protein1886	
Complex624	pyruvate dehydrogenase E1 complex	mitochondrial matrix	Reactome DB_ID: 69968	SmallMolecule1007	
Complex624	pyruvate dehydrogenase E1 complex	mitochondrial matrix	Reactome DB_ID: 69968	Protein1887	
Complex625	pyruvate dehydrogenase E2 trimer	mitochondrial matrix	Reactome DB_ID: 69971	Protein1889	
Complex626	alpha-keto acid dehydrogenase E3 homodimer	mitochondrial matrix	Reactome DB_ID: 69980	Complex627	
Complex627	alpha-keto acid dehydrogenase E3 holoenzyme	mitochondrial matrix	Reactome DB_ID: 69979	Protein1890	
Complex627	alpha-keto acid dehydrogenase E3 holoenzyme	mitochondrial matrix	Reactome DB_ID: 69979	SmallMolecule321	
